video_id,titulo,bloco,menciona_valor,views,topico_bertopic
CaQYRfX54rM,Glow Up Or Glow Down?…But With A Plot Twist #asher #shorts,autocuidado/estetica,False,22750815.0,1
kwDptpMUlyc,How to Glow Up as a Guy (The Full System) 2026,autocuidado/estetica,False,22964.0,-1
xUArKslu0WM,tiktok boys have huge glow ups #boys #glowup #tiktokboysattitude #transition,autocuidado/estetica,False,198298.0,1
XOe49-LUz5k,Glow up Tips For Boys😮For more tips Subscribe my Channel❤#glowup #transformation #shorts #shortfeed,autocuidado/estetica,False,14659174.0,0
e5gnHjvUaSw,GLOW UP TIPS FOR BOYS /SUMMER GLOW #boys #men #glowup #glowuptips #skincare,autocuidado/estetica,False,132514.0,1
pEDBAmggyMw,How To Reduce Melanin Production 💯 | Day 11 | 30 Day's Glowup Series | #attractive #glowupchallenge,autocuidado/estetica,False,4305061.0,0
z-PVZXRaOuM,Simple Tips For Facial Aesthetic Day 12 | 30 Day's Glowup Series | #attractive #glowupchallenge,autocuidado/estetica,False,174177.0,0
hUCeSTdF0Gk,Ranking The Best Boyfriend Glow up Trend 🔥#boyfriend #glowup #tiktok #shorts,autocuidado/estetica,False,43696.0,1
oNyAFxwIL_s,From heartbreak to glow-up 💔➡️🔥 Watch how I transformed him from 0 to hero! | Men’s skincare.,autocuidado/estetica,False,48841.0,4
As0M_nZFsdk,The 30-Day Male Glow Up Guide (GUARANTEED Results),autocuidado/estetica,False,53252.0,0
vlsXwetsKUQ,Jose Zuniga on OVERNIGHT Glow Up Hack,autocuidado/estetica,False,4405831.0,1
YOBU2_ldXI0,How to Be Attractive so Fast it Feels UNFAIR,autocuidado/estetica,False,443658.0,-1
YwByIyXlJg8,From Average to Godface – How to Look Like a Model,autocuidado/estetica,False,911078.0,1
b5n49Uj0cb8,Complete Guide to Glow-Up in 30 Days (From a Model),autocuidado/estetica,False,1085629.0,0
Ov_VhI3GeRE,My husband’s GLOW UP 🥰 #married #couplegoals,autocuidado/estetica,False,7767007.0,-1
tG2x4QGMgNg,6 Steps to glowup before school starts (become unrecognisable),autocuidado/estetica,True,1271415.0,-1
gTWI9EDI-qU,Who had the biggest glow up? #shorts #acting #tiktok,autocuidado/estetica,False,17587320.0,1
TedKD4Qnab0,How to Glow Up FAST in 15 Days Specifically for Black Men,autocuidado/estetica,False,103391.0,0
PkNO6oUg7ig,THE WORLD'S BEST GLOW UP.. #Shorts,autocuidado/estetica,False,1471052.0,-1
cOBZ3wQPSPk,how to glow up in 2026 asap (no bs full guide),autocuidado/estetica,False,1460084.0,0
nEe74Nlq5J0,I became ugly to prove that anyone can glowup in just 60 days…,autocuidado/estetica,False,475667.0,1
j6rqDJw3uVk,DEFINED FACE TRICK 🗿 (Glow Up Tip #5),autocuidado/estetica,False,2011550.0,-1
dYSXBOhTEVk,5 Products Every Guy Needs to Glow Up,autocuidado/estetica,False,1536731.0,1
KsELvsA_664,how to glow up for guys asap (no bs full guide),autocuidado/estetica,False,2332877.0,-1
KWJFLTC84NE,"My Full Glow Up Transformation (debloat face, aesthetic physique, ...)",autocuidado/estetica,False,195906.0,-1
kk9Nkt18poo,🔱SSS-5 - ULTIMATE MALE GLOW UP Subliminal {extreme male beauty},autocuidado/estetica,False,2332169.0,-1
rNr5ixXzB7Y,speed running glow up tips that actually work,autocuidado/estetica,False,804047.0,-1
ZuAlJYG4cug,How to Glow Up This Summer as a Guy,autocuidado/estetica,False,463417.0,1
MTny3sWg1cY,5 GLOW UP TIPS FOR YOUNG MEN!,autocuidado/estetica,False,548872.0,1
Iak6uybX16s,Glow up tips that actually work🎀 #shorts #aesthetic #skincare #fyp #glowuptips,autocuidado/estetica,False,3306545.0,-1
2Baqpz4DQAg,Glowup Tips For Boys vasline hacks #haircare #skincare #bodycare #mewing #glowup,autocuidado/estetica,False,22815.0,4
ALOB-NxnU2A,how to get clear skin for guys asap (no bs guide),autocuidado/estetica,False,2103413.0,-1
nLCCP7agK3I,How to ACTUALLY glow up as a guy,autocuidado/estetica,False,71109.0,-1
pVtR3D0w4ac,Get READY for Devil Eyes in 2025 with These Men Glow Up Tips!,autocuidado/estetica,False,39815.0,0
7t1DGJB4UUE,How to GLOW UP Using Science (Explained in 5 Levels),autocuidado/estetica,False,291966.0,-1
geJkGiyHT4I,Speed Running Glow Up Tips,autocuidado/estetica,False,535211.0,-1
WghRU49p9Ds,45 Glow-Up Tips in 7 Minutes (Glow up instantly),autocuidado/estetica,False,253920.0,-1
lsGQTlzIV-A,How to Glow Up Fast (30 Day Transformation Guide for Men),autocuidado/estetica,False,21121.0,0
_SZIsAxUzq0,get a clear skin naturally 🌟 Malayalam #glowup,autocuidado/estetica,False,1466115.0,-1
9iEHFDhGpwY,How To FINALLY Glow Up In 2025 As A Guy (Women Notice This),autocuidado/estetica,False,89146.0,-1
XCpMlurvG0g,glow up tips for boys #glowup #glowuptips #boys #aesthetic #hairstyle #transformation #selfcare,autocuidado/estetica,False,14671.0,-1
BVFR7jfVASo,ASIAN BOYS PERFECT GLOW UP (FULL GUIDE),autocuidado/estetica,False,1659017.0,1
h3eGPQMb6ts,How To Glow Up As A Black Guy | FashooTrends #shorts #glowup,autocuidado/estetica,False,231396.0,1
ndTuTfZWq2I,Get Glass Skin at home | Glow Up Tips For Men | Looksmaxxing For Glass Like Glowing Skin For Men |,autocuidado/estetica,False,63962.0,-1
y9-oWzUFI3w,7 Habits DESTROYING Your Glow Up (Black Men),autocuidado/estetica,False,59180.0,-1
xBHNxkKPFDE,How To Glow Up as A Teen (7 Day Plan),autocuidado/estetica,False,611909.0,-1
ROkElrL9QP8,How to Glow Up as a Guy in Summer 2025,autocuidado/estetica,False,142366.0,0
20wIAXNvU1M,Glow up tips #51 - You need to use vaseline for your glow up! #mensfashion #glowup #mensstyle,autocuidado/estetica,False,16937.0,-1
3tdO8Q9CV6g,Top 5 Glow up looksmaxxing methods for afro latino hispanic / mixed men #afrolatino #looksmax,autocuidado/estetica,False,58985.0,-1
vbBWy6NdKvA,how to glow up & reset your life,autocuidado/estetica,False,548944.0,-1
5853PC-PxSU,How to glow up in a week (7 day plan),autocuidado/estetica,False,1667900.0,0
mUpzRwfRzoU,Blind Dating 6 Glow Up Guys | Versus 1,autocuidado/estetica,False,6117041.0,-1
yWWB5n0VBho,"Speedrunning GLOW UP tips, That Actually Work",autocuidado/estetica,False,169309.0,0
8afzwXoXuUQ,Full Guide to Glow up the RIGHT way pt2,autocuidado/estetica,False,34990.0,-1
OrJ5hdW7CDQ,girlfriend reacts to my EXTREME GLOW UP | Andrea & Lewis #shorts,autocuidado/estetica,False,9492761.0,-1
iZrfmwDt48w,How to Glow Up in 30 Days Before Summer (5 Easy Steps),autocuidado/estetica,False,412098.0,0
5nX8XKtuZ3c,How to Glow Up Before School Starts,autocuidado/estetica,False,861523.0,1
eeahQndJMFM,Korean Glass skin just in 2 weeks😮🙈 #tiktok #glowup #shortvideos #trend #viral #transformation,autocuidado/estetica,False,3957380.0,-1
ePVeL5cbh5s,Will Poulter's Glow-Up Over the Years NEEDS To Be Studied,autocuidado/estetica,False,231974.0,1
kUtrsRbOyPM,How To Build a Lethal Face Card (Looksmaxxing Secrets),looksmaxxing,False,1092545.0,-1
_5rAQCCKNyg,how to build a looksmaxxing routine,looksmaxxing,False,331982.0,-1
h391b42uN0c,The ULTIMATE Guide to Looksmaxxing in 2026 (Full Blueprint),looksmaxxing,False,189534.0,-1
oeC_v3s84jw,How women react to unattractive VS handsome men [Compilation],looksmaxxing,False,2120728.0,-1
WM_X4wZBVd0,The ONLY Video You'll Ever Need To Improve Your Looks | Full 2026 Guide,looksmaxxing,False,357023.0,-1
FyCsSFQNT4M,Looksmaxxing: Inside the online trend pushing young men to change their looks | 7NEWS,looksmaxxing,False,87726.0,0
0B_dk4EQmo0,how to looksmax as a guy in 2026,looksmaxxing,False,98288.0,-1
eUZfRG4Bb5Q,A look into extreme beauty trend 'looksmaxxing' gaining popularity in young men,looksmaxxing,False,140442.0,0
dyF5SplMtOs,The ONLY Looksmaxing Guide Black Men Actually Need,looksmaxxing,False,81444.0,-1
3wQBs_AGCHs,"Looksmaxxing: The trend pushing men to extremes - What in the World podcast, BBC World Service",looksmaxxing,False,49847.0,0
wwsAWpUEgwA,how to looksmax: step-by-step guide,looksmaxxing,False,1973750.0,0
Ld4NXa-jqTM,How To Look Like A Model As An Average Guy (from a model),looksmaxxing,False,681506.0,0
fAwlyZfQL3k,Matt McCusker is Worried About Young Men Looksmaxxing,looksmaxxing,False,308409.0,0
z4raQjuxBnU,I Tried Clavicular's $1000 Looksmaxxing Program,looksmaxxing,True,2338268.0,0
_-l5LAKHKQ4,Change Your Face in 7 Days (5 Looksmaxxing Rules),looksmaxxing,False,142787.0,-1
L4SAvNLbDZk,#looksmax #looksmaxing #zeta #derb #bp #chicolachowski #volufiline,looksmaxxing,False,1243293.0,1
gP31PqXq_z4,Ranking The Best Looksmaxxing Products (TIER LIST),looksmaxxing,False,424358.0,7
MPFTrrEOUV0,Only Men Get Told Not to Looksmax,looksmaxxing,False,30364.0,-1
zjVqAhBg-vk,how to appeal max as a guy,looksmaxxing,False,268389.0,-1
GbAsJbSWuGU,Average To Male Model: The 4 Phases,looksmaxxing,False,147832.0,0
lQbEaIn4e0o,The Official A-Z Looksmaxxing Guide,looksmaxxing,False,489481.0,7
_j6HNw8e4xE,What's your eye type#shorts #looksmaxxing,looksmaxxing,False,1420494.0,-1
YbXoIrZWyyc,High cheekbones😱 #mewing #looksmaxxing #face #selfcare #followme,looksmaxxing,False,2596137.0,1
Ky9nvTugHLE,Looksmaxxing Day 1 🗿 #shorts #skincare #youtubeshorts #looksmaxxing,looksmaxxing,False,558266.0,-1
uEIFOqMx9MY,25 LOOKSMAXXING Secrets: Be More Attractive (Marlon Edition),looksmaxxing,False,92223.0,0
RDuk33agvCI,Human Symmetry. || #looksmaxxing #edit #actor #model #humansymmetry #masculinity,looksmaxxing,False,2918148.0,0
1RjvJr1fOPc,4 Year Looksmaxxing Transformation (Indian),looksmaxxing,False,547111.0,7
KqXHCRfP3Co,Looksmaxxing is Destroying Young Men,looksmaxxing,False,2202.0,-1
Ad54DtMJlNA,Kill The Feelings | Niccolo Govender Edit | Ripped Jeans#shorts#looksmaxxing,looksmaxxing,False,6930.0,1
UJyk-tC4bQY,Why Are So Many Young Men Suddenly Getting Plastic Surgery? The Reason is Disturbing. Ep. 1818,looksmaxxing,True,126163.0,-1
j-e626ulUCc,How To Look Like A Model As An Average Guy (from a model),looksmaxxing,True,1353569.0,0
TqpXC26qZ5I,Do THIS to get Hunter Eyes (Tip 41/100),looksmaxxing,False,4319309.0,-1
rK83f_ogsZk,A good body is so important! ||Marlon edit || #marlon #mar3lg #looksmaxxing #fypnow #shorts,looksmaxxing,False,531894.0,-1
4RALmcF2uaY,How To Get Hollow Cheeks as Teenager,looksmaxxing,False,671778.0,6
NuIRIULHuh0,Looksmaxxing for black men#blackmen #ascend #4chair,looksmaxxing,False,11970.0,3
HMIWK-KCHSM,5 Things Every Man Should Do to Look Better (NOT Looksmaxxing),looksmaxxing,True,41927.0,-1
LIxxapsb51o,1 Year Looks Transformation #looksmaxxing,looksmaxxing,False,548516.0,1
s5LfL7VI2wA,looksmaxxing is making men miserable & gay,looksmaxxing,False,5219.0,-1
y4SpfP3ltD8,what is your canthal tilt? (angle of eye) #looksmax #malemakeup #eyemakeup #makeuptutorial,looksmaxxing,False,509276.0,1
0VyF7zhm--Y,The Terrifying World Of LOOKSMAXXING - Incel Obsession Turned Tiktok Trend,looksmaxxing,False,237665.0,0
xPJiGj9P70I,"If you're 13-18 Years Old, Here is How To Looksmax (step by step guide)",looksmaxxing,False,304747.0,-1
yTr1oumgo6M,best exercise for lookmaxing#hairtutorial#besthairstyle#hairstyle#jawline#jawlineexercises#glow#usa,looksmaxxing,False,10911580.0,0
cUI0we1VxyE,True nose breather 🗿 | chico lachowski | #edit #looksmaxxing #chicolachowski,looksmaxxing,False,15793.0,-1
LAO6gwItG0I,How to lookmaxxing: step-by-step guide (Age 14-25) looks transformation guide in 2026 |,looksmaxxing,False,43649.0,-1
rNVD1Al4TGA,Types Of Male Beauty Archetypes #shorts #menstyle #looksmaxxing,looksmaxxing,False,1898042.0,1
-YZ9qLkdL5M,Looksmaxxing Final Boss💀(@andrewmaxxer),looksmaxxing,False,13822685.0,-1
Ho21dv14_DE,face fat is embarrassing 😈 #looksmaxxing #hairstyle #looksmaxing #hair #mewing,looksmaxxing,False,204846.0,1
yRDrawmdQR8,Vasily stepanov now vs prime - papoutai |#shorts #looksmaxxing #lookmaxing,looksmaxxing,False,98394.0,1
Wc08g7cwlQw,HAIR CARE routine: All hair types (looksmaxxing),looksmaxxing,False,298867.0,0
Dv9ClSqY4qg,Best hairstyle for black men in 2025 #4chair #ascend #hair #glow looksmaxxing for black men,looksmaxxing,False,4223.0,4
9RsuCKeT_L4,Should Guys Looksmax?,looksmaxxing,False,219348.0,1
PDkW2hcQeFc,Are Men Ok? - Looksmaxxing | Brotox | Bone Smashing | Man Haxx,looksmaxxing,False,744091.0,-1
sVckGKrzz8k,The Looksmaxxing Rebellion Has Started... Men Have Had ENOUGH,looksmaxxing,True,26255.0,-1
TumIQOCD3I8,“Is your hair wet right now”??😳 #edit #mog #looksmaxxing #viral #hairstyle,looksmaxxing,False,503041.0,1
t9MIZ53YJ6s,Forward growth=forward growth #looksmaxxing,looksmaxxing,False,912843.0,1
yrkNtt3PIqQ,‼️Products in Bio ‼️ #fyp #men #looksmaxxing #borastore #guasha,looksmaxxing,False,60.0,-1
q9bXFHJsonM,'Looksmaxxing’ is the dark new trend and Australian men are leading it,looksmaxxing,False,3547.0,0
VoA2EScZToE,How to Get Perfect Skin | Looksmaxxing Guide,looksmaxxing,False,72666.0,7
2rb0wO_egqo,Mentoring Young LooksMaxxing Men,looksmaxxing,False,1271.0,5
-OcLoigLI-8,bro showed all his aura on the floor 🗿😮‍💨🔥(edit got too hard). | boys interface (slowed),looksmaxxing,False,853069.0,-1
J2TIKGC3kZk,30 looksmaxxing Tips Change Your Looks (Malayalam),looksmaxxing,False,150884.0,1
Ww2UEDDN4q0,How To Look 10/10 | Looksmaxxing Guide #aesthetic #ascend #looksmaxxing #glowuptips #mensstyle,looksmaxxing,False,52983.0,-1
LKKRwkg36Ik,Looksmaxxing Is Rotting Men,looksmaxxing,False,989.0,-1
ehU9pSyfHrY,looksmaxxing men #looksmaxxing #youtubeshorts,looksmaxxing,False,28744.0,-1
RsmmmQJ1EzY,How to be ATTRACTIVE so Fast it Feels ILLEGAL,looksmaxxing,False,671060.0,1
5aCKR4by8oE,Indian men😭😭😭🤌🏼🤌🏼🤌🏼#india #mogging #looksmaxxing #looks #trending #shorts #love #sayipop,looksmaxxing,False,20642.0,1
D3qth5-hcNM,Easy Skincare Routine for Clear Skin by Jordan Barret #looksmaxxing #jordan #reveal,looksmaxxing,False,49227.0,4
xzl8IYnhxqM,Glow up advice from someone who was actually ugly. (Looksmax Guide),looksmaxxing,False,54846.0,-1
_j1ipTRps90,Looksmaxx black male#hairstyle#black male#viral#shorts follow for looksmaxxing advice for black men,looksmaxxing,False,19539.0,3
ob45O4URZNo,I tried looksmaxxing as an average brown guy (it changed my life),looksmaxxing,False,529493.0,0
cjt3xN4bqEw,Indian Men Looks Scale | 1-10 #looks #shorts #trending #looksmaxxing #looks,looksmaxxing,False,56610.0,1
quIa-nuz4J0,Is this what girls like about men? #shorts #looksmaxxing #bp #edits,looksmaxxing,False,68125.0,1
ikXKxmgpdJw,Are men just more developed facially than women? #shorts #looksmaxxing #bp #edit,looksmaxxing,False,32300.0,1
Ud1aXKLBYTI,Looksmaxing My Subscribers ✨,looksmaxxing,False,641242.0,-1
CygvGHHNBt0,best hairstyles tutorial for man #looksmaxxing #hairstyle #hair #haircut #haircare #hairstyles,looksmaxxing,False,22790.0,-1
8D3NEp_yZLs,Clavicular Ranks the Most Attractive Women & Men Based on Looksmaxxing Standards (Part 10),looksmaxxing,False,38431.0,0
YwPTdm1yHhI,No BS looksmaxxing guide in malayalam for men and women #looksmaxxing,looksmaxxing,False,6408.0,-1
an028Z1Grjs,Men’s looksamxxing tip 8 #looksmaxing #looksmaxxing #looksmax,looksmaxxing,False,620.0,1
EN8bb3ELOIA,Feminine Features That look attractive on Men ⚜️ #looksmaxxing #feminine #pretty #malebeauty,looksmaxxing,False,178737.0,1
YWRpkqJ09lc,FREE 1hr Looksmaxxing Course for Black Men,looksmaxxing,False,33332.0,-1
lC8CGXeuL5o,IMPORTANT Skincare Tip for Men #Looksmaxxing #GlowUp #Skincare,looksmaxxing,False,551.0,-1
y6MgQSxxhbE,Are skinny guys interested in chubby girls? #shorts #looksmaxxing #bp #edit,looksmaxxing,False,1196452.0,1
okFLkoJXXqo,What the Female Gaze Really Sees (vs Male Gaze),looksmaxxing,False,1418892.0,-1
_gNCJRLtRZw,Real growth looks + money #mengrowth #glowup #selfimprovement #men #looksmaxxing,looksmaxxing,False,11307.0,-1
9l4DNfSNicc,Fixing Men's Insecurity Problems #looksmaxxing #men #selfimprovement #selfcare #shorts,looksmaxxing,False,5126.0,5
bf-cH-CwlYI,Glow Up Tip Men 71/100#look#oldmoney #glowingskin#shortvideos#glowup#looksmaxxing #ytshorts,looksmaxxing,False,929.0,-1
QxdGOryYRk8,Vaseline Tips for men Pt 2 | Follow For More | #looksmaxxing #vaseline #men #viralvideo,looksmaxxing,False,2999.0,0
w69ZSuq-zt0,Asking girls the best men’s fashion for Looksmaxxing,looksmaxxing,False,47826.0,1
zFP51VCwbiI,5 VASELINE Secrets: Be More Attractive (Marlon Method),looksmaxxing,False,768323.0,0
qMzUuyPVMOs,"Outfit Ideas For Men 🧥👖, Wear This For W Drip #looksmaxxing #outfit #looks",looksmaxxing,False,24559.0,1
6SjDSZjsgF8,Haircut Transformation🤯#looksmaxxing#shorts,looksmaxxing,False,25599974.0,-1
-9iaWbjkiJc,Looks maxing first step #looksmaxxing #looksmatter #men#mewing,looksmaxxing,False,42.0,-1
RuSx1_OEoec,Men's Looksmaxxing Tips 2/100: Teeth #shorts #glowup #looksmaxxing,looksmaxxing,False,95.0,1
uDJ70omc22Y,No Bs Looksmaxxing guide for black men #looksmaxxing #Black #men #hairstyles,looksmaxxing,False,45544.0,-1
ymULZ7uEiXM,When you ascend with slap surgery #short,looksmaxxing,False,1745.0,-1
UTMD7Ah75Ww,"Looksmaxxing, bone-smashing, peptides: The young men obsessed with their looks | Extra Minutes",looksmaxxing,False,38015.0,0
AkS4LqaCji4,Signs of high testosterone level #shorts #looksmaxxing #men #testosterone #ytviral,looksmaxxing,False,12504.0,1
p-c9e1OjLqU,Simple Skincare Routine for Men (No BS) #mensskincare #looksmaxxing #NoBSRoutine,looksmaxxing,False,1066.0,4
npmc7eFzK6Q,Masculinity is Makin You Miserable: Mad Men and Looksmaxxing,looksmaxxing,False,31325.0,0
jCjx-PV7gyU,Men’s looksmaxxing tip 6 #looksmaxxing,looksmaxxing,False,32.0,-1
zRFOpwxc1iU,Looksmaxxing Is A Waste Of Time For Men,looksmaxxing,False,1011.0,-1
oU5wpdkRWZo,😮 Looksmaxxing Is A Cope For Desperate Men,looksmaxxing,False,5987.0,-1
jakAzaCrw8A,No BS Looksmaxxing Guide For Bald Black Men / How to Looksmax for Bald Black Men,looksmaxxing,False,46568.0,-1
r6hjX5o_xkk,How to softmax in looksmaxxing for beginners (part 1),looksmaxxing,False,30277.0,1
U7ats8pzlyk,softmax VS hardmax #jawline #hair #nose #trending #memes #shorts #shortvideo #glowup #usa #funny,looksmaxxing,False,73828.0,1
F21rxX0O14c,Ranking The BEST Softmaxxes...,looksmaxxing,False,13253.0,0
z3ndiPNEWhY,"Easy, cheap but effective softmaxxes.",looksmaxxing,False,34513.0,-1
Tc1ewq5fQxA,How to Fix Your Facial Harmony in 30 Days (No BS Guide),looksmaxxing,False,867105.0,0
VgLjnI47nxA,Softmaxxing: Fast ways to boost your appearance.,looksmaxxing,False,199.0,1
SvD5FX9Tp8s,Follow to learn #looksmaxxing,looksmaxxing,False,1721692.0,1
95_5_ed8d-A,Softmaxxing: How to Glow Up Without Bone Smashing or Surgery (2026 Guide),looksmaxxing,False,188.0,-1
6e3E8J9MJ5o,The Best Softmaxxes to Instantly Look Better,looksmaxxing,False,13091.0,-1
2fbdJaEhgPs,The most basic looksmaxxing guide #glowup #transformation #looksmaxx #jawline,looksmaxxing,False,49959.0,-1
2pEakYXif60,Derma Stamp #looksmaxxing #softmaxxing #hairline #hairgrowth #dermaroller #hairtransplant,looksmaxxing,False,692495.0,-1
yMnC2xWu-lA,"""SOFTMAXXING FOR ROUND FACES 😍 | Makeup, Hair & Styling Hacks to Slim & Glow"" | Chill Boba",looksmaxxing,False,2439.0,0
wcETX2ntcWs,4 Years Of Looksmaxxing Advice In 18 Minutes (Full Guide),looksmaxxing,False,197794.0,-1
OrIYC77qtSI,This one is for the girls!! #maximizeyourlook #looksmaxxing #looksmaxx #mogger #looksim #mogged,looksmaxxing,False,342987.0,1
sjAuUtl3alw,"Softmaxxing is the best looksmaxxing , health is looks #looksmaxxing #looksmaxx",looksmaxxing,False,2695.0,1
6GdsiPoDVFU,Every SoftMaxxing Method Explained In 7 Minutes,looksmaxxing,False,858.0,0
N7VKXETORDk,The surgery accusations never end. #looksmaxxing,looksmaxxing,False,390042.0,10
nYE9VxmEr88,Complete Softmaxxing Guide For Normies,looksmaxxing,False,176.0,1
emEd8Nvf4vg,face/physique/frame transformation. why settle for mediocrity? #gym #looksmaxxing #transformation,looksmaxxing,False,200017.0,-1
bh9lwNqZK2Y,Looksmaxxing Tier List: 90% of What You Do is USELESS,looksmaxxing,False,5303.0,0
2lJr7VJzzqA,Softmaxxing Tierlist,looksmaxxing,False,5845.0,1
POuTflPB9jo,SOFTMAXXING vs HARDMAXXING,looksmaxxing,False,3434.0,1
IcoDfKq5DYk,Top 5 Softmaxxes To Ascend,looksmaxxing,False,4431.0,10
1cAGk09nQ94,Hardmaxxing vs Softmaxxing: what should you choose?,looksmaxxing,False,366.0,0
j7HbehE66ZM,Top 5 Softmaxxing Tips,looksmaxxing,False,2568.0,1
bT-PZtGJKRo,The softmaxxing transformation I thought I would pull compared to where I am now!,looksmaxxing,False,1729.0,1
ZO5kKhZW9tY,6 Month LooksMaxxing transformation is CRAZY!!! #transformation #looksmaxing,looksmaxxing,False,76850.0,1
ULTz0dlTbjE,[Guide] 12 Simple Steps for a Glow Up,looksmaxxing,False,1948854.0,1
Uc9PdxYfWrU,How To Ascend Your Looks In 60 Seconds,looksmaxxing,False,61392.0,0
t6kQha9CvDE,Why Faces Are Becoming Less Attractive,looksmaxxing,False,4873028.0,1
2_nUj9NEHfo,"I Tried ""Looksmaxxing"" For 30 Days",looksmaxxing,False,1178265.0,0
8HCsJWDkSc8,I Did LOOKSMAXXING Everyday for 30 Days,looksmaxxing,False,1363846.0,0
fRdwcq2zw6E,"What women find attractive, Looksmaxxing Tierlist",looksmaxxing,False,97057.0,-1
AKNWOQq-zsY,CRUCIAL SoftMaxxing Advice Everyone Ignores,looksmaxxing,False,1013.0,-1
wGgm2PgZSPI,Nose guide softmaxxing and hardmaxxing,looksmaxxing,False,26.0,-1
RR5f6uhDZaY,How i plan to ASCEND in one month (softmaxxing),looksmaxxing,False,11.0,1
EvJo5lL0RWw,50 Looksmaxxing Tips in 8 minutes (on a budget),looksmaxxing,False,6600.0,0
dS-o3VijPbI,Clavicular shows N3on a PRO LOOKSMAXXING TRICK 👀,looksmaxxing,False,608811.0,-1
s1sy2HoK80g,Why Your Looks Matter More Than You Think | The Halo Effect & Maxxing Explained,looksmaxxing,False,118.0,-1
nE77eUoWbDc,Softmaxxing ur eyes ✨ Natural lash glow unlocked. #Softmaxxing #LashCore,looksmaxxing,False,1146.0,-1
-rAKKgRlHik,Get a wider jaw (Bigonial Width softmaxxing ),looksmaxxing,False,27254.0,1
ghg2D36jZtI,Softmaxxing and Hardmaxxing...,looksmaxxing,False,2484.0,1
PiPmdhoPb_I,The Ultimate softmaxxing Guid For beginners ( $0),looksmaxxing,True,80.0,-1
7CzpfixklQo,Fat Loss Protocol (NOT Basic Advice),looksmaxxing,False,224196.0,-1
z7YYJZqfjDM,“FACEMAXX” | reach 100% of your potential,looksmaxxing,False,369684.0,-1
iiNk3nFAYsI,How I Fixed My Weak Eye Area (Iceberg Explained),looksmaxxing,False,276086.0,7
Xyle5NDdfRU,Patchy beard!! #lookmaxxing #softmaxxing #beard #beardgrooming,looksmaxxing,False,11653.0,4
5eT7XvUgqBM,Greatest Looksmaxxing Potential? #lookmaxxing #mewing #huntereyes,looksmaxxing,False,241288.0,-1
bmuf0HnyISg,How to Fraud Your Look Within Softmaxxing to Increase Your SMV,looksmaxxing,False,178.0,1
uW7wmZOm3Ts,Crazy Natural & Surgical Looksmaxxing Transformation #huntereyes #jawexercises #mewing #lookmaxxing,looksmaxxing,False,58559.0,10
k0nAE5xhTxk,Softmaxxing vs Looksmaxxing (Kingdom Ambassadors),looksmaxxing,False,51.0,1
j-4HHkouxlM,#viralvideo Softmaxxing guid for beginners ($0),looksmaxxing,True,277.0,-1
F4NdMXsjYc8,Whats my softmaxxing protocol right now?,looksmaxxing,False,162.0,1
VekRQ-vrJoM,How to Improve your looks with Softmaxxing,looksmaxxing,False,383.0,1
a0PiCfJL8gw,Ideal Looksmaxxing Tools To Become Attractive (blackpill),looksmaxxing,False,32579.0,1
rs6KhYbpmOg,3 Softmaxxing Hacks That Change Your Face (7 Days),looksmaxxing,False,1.0,-1
C1eE6biMIj0,"""Softmaxxing 101: Upgrade skin, downgrade pants ✨🩴""",looksmaxxing,False,25.0,-1
PvZXq0AEfn8,An Unfiltered Looksmaxxing Tier List,looksmaxxing,False,16508.0,-1
L8zQe9NVPP8,"My softmaxxing transformation so far, surgerymaxxing this year!",looksmaxxing,False,1203.0,1
RogUitxgyaM,Softmaxxing Explained: The Lower-Risk Side of Looksmaxxing #Shorts,looksmaxxing,False,104.0,-1
wEHoA7syhzI,9 Softmaxxing Hacks You Can Start Today,looksmaxxing,False,94.0,-1
VNWh_H5Pktc,Softmaxxing is underrated #mogger #glowup #looksmaxxing #jawline #transformation #memes #softmaxing,looksmaxxing,False,1988.0,-1
CCf6ufvk9x4,3 softmaxxing hack that can change your face,looksmaxxing,False,8.0,-1
kMpK7q96Fyk,Hair massager #looksmaxxing #softmaxxing #haircare #hairgrowth,looksmaxxing,False,9240.0,-1
XzSK5SE0qdU,Real Looksmaxx Methods For Normies Tier List,looksmaxxing,False,340.0,-1
_EvRELxiKEc,Sub-5 🥹✌🏼 #looksmaxxing #looksmax #glowup #glowuptips #facialaesthetics #mewing #softmaxxing,looksmaxxing,False,196.0,-1
I6ojOQlD6Qk,Skin & Deformities | Softmaxxing Part 5 (Fix What You Can Naturally) #looksmaxxing,looksmaxxing,False,788.0,0
jW4NlGtWkyk,Unlock Your Best Look: Soft vs Hard Maxxing Explained!,looksmaxxing,False,1613.0,1
ecMceAXsuXU,"Looksmaxxing,"" ""hardmaxxing,"" and ""softmaxxing""",looksmaxxing,False,1211.0,1
543VqyWiI-E,How to become like Gojo - softmaxxing tips,looksmaxxing,False,667.0,-1
r1NM4SeK2VY,TOP 2 BEST ASCENSIONS #looksmaxxing#mewing#glowup#jawline#huntereyes#looksmax#softmaxxing#gymtok#ski,looksmaxxing,False,1318.0,-1
gbnnD2Z4WQE,Nietzsche probably would have preferred softmaxxing over hardmaxxing.,looksmaxxing,False,172.0,1
9jSk7UlZynU,Softmaxxing vs Hardmaxxing: Where Should YOU Start? 💰✨ #shorts,looksmaxxing,False,163.0,-1
stgo2soC1v4,Every Known Looksmax Method (Ranked),looksmaxxing,False,1064888.0,-1
