video_id,titulo,bloco,menciona_valor,views,topico_bertopic
YPH9AWO-TI4,Psoríase – Novidades no Tratamento (2024) – Dr. Paulo Müller Dermatologista.,autocuidado/estetica,False,161679.0,-1
_jGHCDr6SNE,O Que é Ideal Para Tirar A Oleosidade da Pele? Dermatologista responde,autocuidado/estetica,False,55993.0,1
LU92MVvaNEY,Cicaplast: SEGREDO De R$40 Da Cirurgia Plástica Que Viralizou (RESOLVE ATÉ ISTO),autocuidado/estetica,True,1689204.0,1
yx7aOh0Bfc0,Dermatologista Revela Qual Vitacid é o Mais Eficiente para a Sua Pele!,autocuidado/estetica,False,26744.0,-1
ADgInmtLhnw,"TRATAMENTOS para ACNE (espinhas), com Luiz Gameiro, dermatologista",autocuidado/estetica,False,14619.0,-1
0TShHn-2eqw,⚠️ CICATRIZAÇÃO DO LASER DUAL MODE: #estetica #dermatosp #beleza,autocuidado/estetica,False,163886.0,-1
Npj96UAsLlg,Melasma 😱 #medicina #medico #enfermagem #saude #saúde #dermatologia #dermatologista Manchas no Rosto,autocuidado/estetica,False,1081028.0,1
eYhL1bNctWs,4 FATOS sobre a PELE MASCULINA,autocuidado/estetica,False,384.0,-1
fsDteJjUaCM,Coisas que eu fazia errado antes de ser DERMATOLOGISTA,autocuidado/estetica,False,3047420.0,-1
PRHP-pKnSEg,Filamentos sebáceos #skincare #dermatologista,autocuidado/estetica,False,65314.0,1
pZgAEPrrcss,O ingrediente antirrugas Nº1 custa menos de R$10 (e você provavelmente já tem em casa),autocuidado/estetica,True,1254015.0,-1
SEdPWe6Cz6A,SKINCARE para pele com MELASMA | Dermatologista Dra. Marina Hayashida,autocuidado/estetica,False,107085.0,1
4vCnMPe_h10,Nívea óleo de coco e Monoi - dermatologista explica,autocuidado/estetica,False,72811.0,1
B-UApWcyLdo,ESPINHAS NO ROSTO O QUE FAZER? | Dra Marina Hayashida Dermatologista,autocuidado/estetica,False,315754.0,-1
rQ20IE9LgoE,Pele inflamada Seca Com coceira Conheça os 5 melhores hidratantes indicados pela DERMATOLOGISTA,autocuidado/estetica,False,15952.0,-1
pBKWRGVIb7s,Laser de CO2 Antes e Depois 😱 #medicina #medico #enfermagem #enfermeiro #enfermeira Peeling a Laser,autocuidado/estetica,False,1604833.0,-1
Jnq5A4ewWbs,"BARBA irritada ou encravada (foliculite)? Com Luiz Gameiro, dermatologista",autocuidado/estetica,False,18763.0,-1
OaLMqcvd6i0,Hidratação da Pele Masculina - Dra. Anelisa Lamberti - Dermatologista,autocuidado/estetica,False,29.0,-1
KMvztwOsCwc,Skincare para Homens - Cuidados com a Pele Masculina | Dra. Talita Pompermaier Dermatologista,autocuidado/estetica,False,37.0,-1
O4-ho_QIlWE,COMO É A FORMAÇÃO DE UM MÉDICO DERMATOLOGISTA?,autocuidado/estetica,False,31434.0,1
b-kRgDUJ7uw,Como é sua rotina de cuidados com a pele? #dermatologista #skincare #cuidadoscomapele #rotina #pele,autocuidado/estetica,False,9171.0,1
tQ1B0NCC7SI,PELE MASCULINA - Beleza é Saúde - Dra. Gabriela Schaefer - Dermatologista,autocuidado/estetica,False,246.0,-1
vXxzlhWWvIg,"Dermatite Seborreica: por que ela sempre volta, mesmo tratando",autocuidado/estetica,False,627536.0,1
7dZcTMVcKVA,CICATRIZ DE ACNE | resultado 1 sessão,autocuidado/estetica,False,519795.0,1
j3g4UXXTcTQ,Sabonete Dove no rosto: pode usar?,autocuidado/estetica,False,416006.0,-1
_nQ3ooQ8Ljc,DERMATO AVALIA - SECATIVO PARA ESPINHAS,autocuidado/estetica,False,660124.0,-1
OZ78HwNsZJw,Calvície - quais melhores tratamentos? Dermatologista explica,autocuidado/estetica,False,57622.0,1
dzvgLmVQJxY,Micoses de Pele – Dr. Paulo Müller Dermatologista.,autocuidado/estetica,False,288169.0,-1
RO2S0aT8OHA,Como a dermatologista vai à praia,autocuidado/estetica,False,47126.0,-1
kTBfXjflpv4,Principais tratamento espinhas - dermatologia explica,autocuidado/estetica,False,88053.0,-1
knPnDBcbXkE,Vaselina na pele: 5 usos que vão além dos lábios,autocuidado/estetica,False,746488.0,1
W7UM7j1WblE,Neutrogena antissinais - dermatologista explica,autocuidado/estetica,False,91672.0,1
jdelF3ohVrQ,Minesol Oil control - dermatologista explica,autocuidado/estetica,False,115981.0,1
me1pC3g4A1U,"O que passar após cirurgia de pele (retirada de pinta, câncer de pele…)? #dermatologista #ferida",autocuidado/estetica,False,110496.0,1
2Y6CfuYJiw4,Ácido glicólico x Retinol | dermatologista explica,autocuidado/estetica,False,103758.0,-1
h08yNeDyf8s,Vasenol mãos e unhas - dermatologista explica,autocuidado/estetica,False,141434.0,1
siUDbGmPZeM,CeraVe Creme ou Loção: qual usar no rosto e no corpo?,autocuidado/estetica,False,251450.0,1
SdryqDBN16k,Tipos de olheiras!,autocuidado/estetica,False,669395.0,-1
Kuaqj8Mjqv4,Procedimentos que eu JAMAIS faria sendo dermatologista,autocuidado/estetica,False,255711.0,1
ZdIDmkEQM9w,Manda para um amigo para saber dessa dica😉❤️ #acne #espinhas #saude #curiosidades #dicas #alimentos,autocuidado/estetica,False,473165.0,3
LcIP8MI8WZw,Como eu uso o Vitacid Acne #vitacidacne,autocuidado/estetica,False,448582.0,1
I-GQutJ91TY,Pele Laranja 😱#medicina #medico #enfermagem #enfermeiro #enfermeira #dermatologia #dermatologista,autocuidado/estetica,False,5783259.0,1
n7rsJiWVp6c,MICOSE NA VIRILHA: o que fazer?,autocuidado/estetica,False,449496.0,2
H93TWcbQmyU,Como aliviar as coceiras da Dermatite Atópica se nem as pomadas ajudam mais? | Pergunte a DRA.,autocuidado/estetica,False,351916.0,1
wOtTHm4lHhg,Hidratante Granado bebê - dermatologista explica,autocuidado/estetica,False,227939.0,-1
u8uZn10jR4g,Bepantol Derma: para que serve além das assaduras?,autocuidado/estetica,False,608298.0,-1
6Ow6iHXq0Sg,Hidratante labial Nivea - dermatologista explica,autocuidado/estetica,False,156347.0,-1
pNr3WgIgpyY,Ácido para Clareamento Interno da Coxa,autocuidado/estetica,False,343181.0,-1
zSKU7ymQotY,Melhores tratamentos e ativos para OLHEIRAS,autocuidado/estetica,False,593602.0,-1
S00Xva3a9bM,A Acne É Hormonal? Dermatologista explica,autocuidado/estetica,False,36949.0,1
yFbe0oMoHW4,3 melhores suplementos para crescer cabelo,autocuidado/estetica,False,597026.0,1
QiWj9dqIB7o,Como tratar olheiras profundas? Preenchimento de ácido hialurônico,autocuidado/estetica,False,396785.0,-1
K_rtHV7mMv4,"COCEIRA - De onde vem? Como aliviar? Por Luiz Gameiro, dermatologista",autocuidado/estetica,False,1800916.0,-1
htHRCud222Q,Dr. Mauricio Sato #Dermatologista e Cirurgião Dermatológico - IDEL - #Curitiba,autocuidado/estetica,False,1684.0,1
xe3J79rFKSg,DESODORANTES que eu indico,autocuidado/estetica,False,649523.0,-1
iGFznZpAohw,4 melhores suplementos para manter a pele jovem,autocuidado/estetica,False,744720.0,1
deKE4EsmDcU,"Calvície, Tratamentos Conforme o Grau – Dr. Paulo Müller Dermatologista.",autocuidado/estetica,False,48668.0,-1
4Z0kNDzgcuA,NÃO PREENCHA ROSTO FLÁCIDO #rejuvenescimentofacial #hof #beleza,autocuidado/estetica,False,1258300.0,-1
ywKD9hay3xk,Primeiro aplico hidratante ou filtro solar? #dermatologista #skincare #filtrosolar #hidratante,autocuidado/estetica,False,85898.0,1
bnnNJJD-O6E,VOCÊ SABE IDENTIFICAR A FOLICULITE? 🤔 #farmacêutica #dermatologia #skincare #foliculite #cosmeticos,autocuidado/estetica,False,570703.0,1
ddpgcHuWpIE,Qual sua experiência usando retinol? #retinol #skincare #acne,autocuidado/estetica,False,419992.0,-1
Y-YUq2B3KBI,Isso vai melhorar a pele do idoso. #shorts,autocuidado/estetica,False,35292.0,-1
izwPgVKYtRA,Dermatologista: Esses Hábitos Estão Acabando Com a Sua Pele! - Gustavo Borchardt | Lutz Podcast #236,autocuidado/estetica,True,195037.0,1
js-RrbN1DwA,POV: Tu achou o melhor clareador de manchas.,autocuidado/estetica,False,179740.0,-1
swjifeWQG3Y,É POSSÍVEL REVERTER A CALVÍCIE?,autocuidado/estetica,False,185077.0,1
wQDRoJ3htmg,3 dicas para manchas nas axilas - dermatologista explica,autocuidado/estetica,False,46971.0,1
dVOyBLaMzTE,Qual idade começar retinol? Dermatologista explica #borchardtdermatologia #skincare #retinol,autocuidado/estetica,False,41681.0,-1
hL-t9g1dhRQ,Nívea beleza radiante: dermatologista explica,autocuidado/estetica,False,94584.0,1
eSx4hKEO2mI,Ansiedade causa acne? #saúdedohomem #dermatologista,autocuidado/estetica,False,588.0,1
7dBRowuNSBM,Como começa o Herpes Zoster?,autocuidado/estetica,False,223133.0,-1
6RaKmjHyn3g,Cicaplast - Vale a Pena OU Lorota Plena?,autocuidado/estetica,False,575248.0,-1
VU8mGJMusD0,Limpeza de Pele na Clínica Luciana Hitomi,autocuidado/estetica,False,101537.0,-1
ZG4ByYoNwTE,3 Produtos NÃO recomendados por uma Dermatologista,autocuidado/estetica,False,2188.0,1
0Yp3gDhmoeI,Oceane cica creme area de olhos - dermatologista explica,autocuidado/estetica,False,73755.0,1
VwpevD5Twfc,Dra. Mariana Teles | Dermatologista,autocuidado/estetica,False,1804.0,1
ziP3RuZroso,Dermato tem que ser blogueira?! #dermatologista #marketingmedico #dermatologia,autocuidado/estetica,False,50745.0,1
cFTAoX_64DI,ANTES E DEPOIS DA BLEFAROPLASTIA:,autocuidado/estetica,False,692722.0,-1
ipDM2XlWPWo,Neutrogena Hidrata e repara - dermatologista explica,autocuidado/estetica,False,88360.0,-1
kZCwKkeIZTo,CREME TIRA RUGAS E BIGODE CHINÊS | Dermatologista referência em rejuvenescimento revela,autocuidado/estetica,False,110264.0,-1
gmMX9zWs8NU,Tratamentos estéticos para os homens | Dra Clauria Furtado Dermatologista,autocuidado/estetica,False,1757.0,-1
3ZtKP2VztYg,PRINCIPAIS MUDANÇAS DE PELE EM PESSOAS TRANS #trans #dermatologista,autocuidado/estetica,False,1154.0,1
0QQv5vlI33Y,Cicatriz de acne tem 100% de tratamento?,autocuidado/estetica,False,203043.0,1
6gzUT_rHGzE,Quem aí já tentou de tudo para tratar acne? 😱,autocuidado/estetica,False,243310.0,-1
kKw7zjWk2qA,4 coisas que você nunca deve fazer na sua pele #dermatologista #cuidadoscomapele #skincare,autocuidado/estetica,False,3427.0,1
q6ifaXqP8Yw,Top 5 hidratantes corporais para recuperar a sua pele muito rápido! #hidratação #hidratantecorporal,autocuidado/estetica,False,291438.0,1
6Mqwwf62Cy8,O melhor BIOESTIMULADOR – qual é? SCULPTRA x RADIESSE,autocuidado/estetica,False,85472.0,-1
Tdr7yxnFspw,🌟✨ Como Uso Vitacid para uma Pele Perfeita! ✨🌟 #skincare #pelelinda #cuidadoscomapele #fypシ゚viral,autocuidado/estetica,False,426425.0,-1
rjNSpQAPW0o,3 MESES USANDO ROACUTAN #roacutan #isotretinoina #dermatologia #pele #saude #espinha,autocuidado/estetica,False,220974.0,1
r3h4xef6YqA,tratamento dermatológico sem dor em floripa #dermatologista #tratamentocorporal,autocuidado/estetica,False,1345.0,1
_zPgB8cowJg,Depilação a laser? dermatologista explica,autocuidado/estetica,False,67122.0,-1
2eFxkGoUJlc,Você tem esses caroços na pele? O que pode ser? #saude,autocuidado/estetica,False,1816322.0,0
rrIn5M5xLXM,Consulta Dermatológica: o que você precisa saber antes de ir | Dra. Alice Jaruche Dermatologista,autocuidado/estetica,False,47617.0,-1
JLfcm7V7Ic8,ROLLER | Como funciona esse dispositivo | @professorheitorcruz,autocuidado/estetica,False,468376.0,-1
Yyc16f2Ze8c,5 QUEIXAS DOS HOMENS PARA A DERMATOLOGISTA,autocuidado/estetica,False,143.0,-1
5nunTCg83TI,Conselhos de uma dermatologista nos seus cuidados com os cabelos!,autocuidado/estetica,False,18015.0,1
xPJRtuFk1tE,Sérum vs Creme: Qual o melhor? #dermatologista,autocuidado/estetica,False,188.0,1
BzvEf8K5Qv0,Ácido hialurônico barato: o sérum da Max Love compensa?,autocuidado/estetica,False,673820.0,-1
gY_oNy2on0I,"Como retirar nevos, verrugas e sinais sem precisar de internação. Rápido e prático.",autocuidado/estetica,False,5399413.0,-1
tEhuxeatuc4,4 Produtos essenciais na rotina de skin care de uma dermatologista,autocuidado/estetica,False,390.0,1
xq95lDh_E4A,De onde vêm as pintas? #pintas #dermatologista #melanoma #cancerdepele,autocuidado/estetica,False,22315.0,1
NJoSpS5sH0s,Unha encravada - como melhorar?,autocuidado/estetica,False,640723.0,-1
g-9-074qWUk,Qual o desodorante ideal para o dia a dia?,autocuidado/estetica,False,653186.0,-1
O6ft2IiX3y0,O melhor antialérgico para dermatite atópica….,autocuidado/estetica,False,189043.0,1
QT8zPktxLr8,Passo a passo de uma consulta comigo #dermato #dermatologista #acne,autocuidado/estetica,False,4779.0,1
vElZQZvsAoA,ALERGIA TINTA NO CABELO | DRA REGISLAINE MIQUELIN - DERMATOLOGISTA,autocuidado/estetica,False,26013.0,-1
63DrfOQoF90,Mãos com aspecto de 'velha'? Tem solução! (Dicas de Dermato),autocuidado/estetica,False,83620.0,1
opJu62LTmU8,Como trocamos de pele? #pele #dermatologista,autocuidado/estetica,False,1497.0,1
5NQSji7OIx0,Tratamentos Dermatológicos para Homem | Dra. Bruna Biagini Dermatologista,autocuidado/estetica,False,7.0,-1
7BMa5tna-ek,Mesoterapia - tratamento para calvicie,autocuidado/estetica,False,206976.0,-1
_kb8BpJalnw,DERMATO AVALIA,autocuidado/estetica,False,138514.0,-1
exqbxChX-J0,Coceira pode ser um sinal de alerta vindo de dentro do nosso corpo… #dermatologista #coceira,autocuidado/estetica,False,1338607.0,1
yAuVVkFXuG4,Neutrogena Hydroboost - dermatologista explica,autocuidado/estetica,False,52938.0,1
NEp9WgcFMvQ,Coceira no saco. O que pode ser?,autocuidado/estetica,False,70497.0,2
HEraSwHsc_o,Qual tomar para queda de cabelo?,autocuidado/estetica,False,411487.0,1
6rpiPsQvLYM,Cuidados Básicos com a pele - Dermatologista Manuella Sores,autocuidado/estetica,False,175.0,1
z-ZiFRwRsBA,Espremer espinhas deixa a pele manchada? #Shorts,autocuidado/estetica,False,3490351.0,0
zHr0a0jAIgs,Herpes zoster é contagioso 😷? #dermatologista #herpeszoster #zoster #vacina #recombinante #gsk,autocuidado/estetica,False,183285.0,1
s814JGlxnTc,Por que decidiu se tornar médica dermatologista?,autocuidado/estetica,False,2901.0,-1
F9hdXgicGwE,Nívea lotion express - dermatologista explica,autocuidado/estetica,False,102989.0,-1
wQrhJY7bSTE,"Dermatologista destaca cuidados com a pele masculina, couro cabeludo e barba",autocuidado/estetica,False,38.0,1
OxuMcd20Nws,O seu suplemento para queda de cabelo TEM que ter essas 4 vitaminas,autocuidado/estetica,False,323731.0,1
cO1nM_TieQM,"FOLICULITE (bolinhas na pele): como combater? Por Luiz Gameiro, dermatologista",autocuidado/estetica,False,36772.0,-1
ShpltBX73gs,Dicas para primeira consulta no dermatologista | #shorts,autocuidado/estetica,False,9831.0,0
iSxwHr5Ec4c,CONSULTA COM DERMATOLOGISTA #SHORTS,autocuidado/estetica,False,7051.0,-1
F8uOiTxB2tg,Dermatologista ensina cuidados essenciais para a pele adulta,autocuidado/estetica,False,1670.0,1
v339e5tJcFo,BOTOX dura quanto tempo no rosto?,autocuidado/estetica,False,185786.0,-1
Aa0eLK6NVro,Você tem várias dessas na pele - mas talvez uma seja perigosa,autocuidado/estetica,False,648493.0,-1
P46amd9kBCk,"😱Descubra o segredo para clarear manchas! Axilas, virilha e “Larissinha”🌸 #saude #manchas #mulher",autocuidado/estetica,False,234413.0,-1
atQUECPa1xU,"Pomada milagrosa pra assadura, queimadura, mancha na pele e até fungo! #saude #dicas #bemestar",autocuidado/estetica,False,701665.0,-1
Z6FRjkIyVuQ,Herbissimo clareia? Dermatologista explica,autocuidado/estetica,False,69178.0,1
6B6548Ub4rM,TRATAMENTO INDOLOR PARA REJUVENESCIMENTO: #Estetica #Dermato #Dermatologista,autocuidado/estetica,False,1553.0,1
kVkJJfFGVYQ,Preenchimento de Olheiras 👀✨,autocuidado/estetica,False,251839.0,-1
iDmkb0M0xZI,Importância da consulta com o dermatologista,autocuidado/estetica,False,597.0,1
XJ5Snv0bCyo,Como tirar manchas de sol do rosto? | Dr Dayan Siebra #sol #pele,autocuidado/estetica,False,179586.0,0
nP5xJqiEiA4,Cuidados após preenchimento com Ácido Hialurônico | Dra. Luciana Gadelha,autocuidado/estetica,False,69978.0,0
xm94D7SSO_U,LOOKSMAXXING DESTRUIU MINHA VIDA | Q&R,looksmaxxing,False,33919.0,-1
SJwwt_4Xfcg,O SUBMUNDO DO LOOKSMAXING,looksmaxxing,False,179812.0,0
wKIl6SnpDyU,As notas do Looksmaxxing não fazem sentido? Entenda por que,looksmaxxing,False,3234.0,1
SbAeCJ1HOno,looksmaxxing Edit Dark Triad - black pill,looksmaxxing,False,475600.0,-1
2Rkx1BtpPZg,Looksmaxxing funciona? #looksmaxxing,looksmaxxing,False,710636.0,-1
8WRUMTaBh4g,Looksmaxxing é bizarro,looksmaxxing,False,450653.0,-1
yNm1Xis70K0,Tier list de Looksmaxxing - O que realmente funciona e NÃO funciona,looksmaxxing,False,47663.0,1
ouWBUji-tlA,explorando a comunidade bizarra do looksmaxing,looksmaxxing,False,142613.0,0
RKb4TOMtkmM,A NOVA MODA DOS REDPILL: Looksmaxxing - Lorelay Fox,looksmaxxing,False,226964.0,0
83E9lFJVa-c,O LENDÁRIO Looksmaxxing BRASILEIRO (Fermando Mogger o chad),looksmaxxing,False,165451.0,0
1Cnlwpuciro,O Looksmaxxing está DESTRUINDO a saúde mental dos jovens,looksmaxxing,False,28669.0,1
H7pKSbwLnfE,Ascenda 🚶🏻🔥 #looksmaxxing,looksmaxxing,False,149919.0,-1
qx0CX58e_XU,Faltou alguma coisa? #looksmaxxing #glowup #memes #viralvideo #rotina #cabelo #matinal,looksmaxxing,False,43825.0,-1
9i7EEmKiLtg,Cuidado pra não fazer isso na hora do Mewing #mewing #dicas,looksmaxxing,False,1799494.0,10
fe0pilf__PA,Como fazer MEWING corretamente Passo a Passo,looksmaxxing,False,265313.0,10
8mlc93wHOno,Como fazer mewing #shorts,looksmaxxing,False,14998391.0,0
pqjpj2QeyA8,A Verdade sobre Mewing Revelada ! #shorts #mewing,looksmaxxing,False,1987732.0,10
H8Lt9MB0hjs,Como fazer Mewing Corretamente e Ver Resultados (Guia Direto),looksmaxxing,False,83847.0,10
wVe-pJLV1do,Minha mãe começa a fazer mewing depois de me chamar,looksmaxxing,False,1655518.0,-1
ZXWW-dZSVpo,Antes e depois de praticar Mewing 😎 #mewing,looksmaxxing,False,223945.0,10
QNLOVNiQGf4,Manda esse vídeo pro seu amigo que pratica mewing! #mewing,looksmaxxing,False,30515.0,1
mFjgmg2_zAQ,Ortodontista fala A VERDADE sobre MEWING !,looksmaxxing,False,190027.0,-1
rkkNpdPICok,Tutorial do MEWING completo! #looksmaxxing #gym #mewing,looksmaxxing,False,81901.0,1
YP414v12kO8,Como Fazer o Mewing Corretamente para Iniciantes,looksmaxxing,False,21759.0,1
lyijnVK2V74,Como FAZER MEWING corretamente para OBTER RESULTADOS mais rápidos (Guia Completo),looksmaxxing,False,30366.0,-1
SZVDRcCRBYY,Exercício MEWING | Análise de uma especialista | Dra. Maximiana Maliska | Português Brasil,looksmaxxing,False,470464.0,-1
0HvAM_peDKg,O que é Mewing? (Realmente funciona?),looksmaxxing,False,641023.0,1
BxtVUSxb4sQ,Defina seu rosto com Mewing 😛,looksmaxxing,False,2404012.0,-1
OZ9H-P7P6ug,A Verdade que Ninguém Conta Sobre o MEWING (funciona?),looksmaxxing,False,6180.0,1
b2iJBEscz9M,AFINAR O ROSTO #mewing,looksmaxxing,False,128820.0,-1
9SN2HGJnAMo,Como fazer mewing tutorial passo a passo,looksmaxxing,False,224141.0,-1
waaFWuI0K2o,MEWING - Jamais faça isso para DEFINIR o rosto,looksmaxxing,False,10700.0,1
nNtegk1ktwQ,Como EXPANDIR Seu Crânio com MEWING (FUNCIONA),looksmaxxing,False,66113.0,10
MmkC0fs-6kU,exercícios para definir mandíbula #looksmaxxing #mandibula #jawline #mewing,looksmaxxing,False,143566.0,-1
A_-6utB0TVg,MEWING - Como praticar corretamente... Evite lesões na ATM e DTM,looksmaxxing,False,194414.0,1
vsYHpLkpS-A,Mewing funciona? COMO FAZER? #mewing,looksmaxxing,False,108882.0,10
DqAYVZ2nUFM,Mewing ajuda mas de outro modo que você nem imagina… #shorts #mewing,looksmaxxing,False,52014.0,10
bZ1X1r3QmTM,Mewing NA PRÁTICA: Método 3-2-1-0,looksmaxxing,False,50929.0,10
kq_yz2bbE1o,Mewing realmente funciona?,looksmaxxing,False,5469.0,1
vXepFhsv6IE,Evite 5 Erros no Mewing pra ter um Rosto Definido Rápido,looksmaxxing,False,204958.0,10
eNAyUSp8Q9A,Você está FAZENDO MEWING ERRADO! (Corrija antes que seja tarde),looksmaxxing,False,10699.0,1
l241EFU-H6A,A verdade sobre Mewing! #shorts #mewing,looksmaxxing,False,6599.0,10
CF3IiGHyEAo,O'que é MEWING (MITOS E VERDADES),looksmaxxing,False,66518.0,1
kuN6F_-nRKk,30 DIAS DE MEWING | NÃO FAÇA ISSO!!,looksmaxxing,False,772678.0,1
qahqVMw21NA,Mewing Funciona ou Virou Lenda? [Estética Facial],looksmaxxing,False,9968.0,1
z1UloCu2tPY,Como fazer mewing ? #faceyoga #skincare #natur #selfcare #mewing #pele #yoga #beleza,looksmaxxing,False,8902.0,1
mgtY8bDLqzc,Não sei porque isso acontece 🤔🤫🧏🏻‍♂️ #look #mewing #humorbr #belezafacial #joaoluzx #glowup,looksmaxxing,False,51313.0,1
7fvVAyrIEuE,mewing funciona #gabrielbreier #breier,looksmaxxing,False,19709.0,10
UnKmzlz2X2E,COMO DEIXAR SUA MANDÍBULA MAIS QUADRADA EM CASA ! #shorts #mewing,looksmaxxing,False,63429.0,10
xzKI9ew9EKk,Vamos nos juntar e fazer um projeto glow up nos nossos homens #shorts #glowup,autocuidado/estetica,False,20126.0,1
bbt7XJdHqVM,ROTINA DE LOOKSMAXXING DIÁRIA #motivacional,looksmaxxing,False,451.0,-1
oze4KT-I_Ig,Pov aquela menina teve o glow up,autocuidado/estetica,False,7362324.0,1
ln-erjNAq8k,Com quantos anos você descobriu esse truque de estilo? #modamasculina #shorts #glowup,autocuidado/estetica,False,7354090.0,-1
JRKPunGoCIk,ELE TENTA SER BONITO de TODO jeito no INSTAGRAM,autocuidado/estetica,False,1045378.0,0
O_PDE7ukzQE,Fiz minha PRIMEIRA HARMONIZAÇÃO FACIAL! 💉#glowup #procedimentos,autocuidado/estetica,False,1742709.0,-1
q0tfU5usiFA,Glow up iPhone XR 📱✨🫧 #asmr #smartphone #satisfyingvideo #apple #technology #glowup #iphonexr,autocuidado/estetica,False,1807585.0,1
lXlzFSXNZe8,MULHER QUE SABE SE CUIDAR EM CASA 🎀🧖🏽‍♀️,autocuidado/estetica,False,24717869.0,-1
_W35S9xUI5U,Ele virou o HOMEM P0RC0! 😱 (CUIDADO) #shorts #gtasanandreas #gta,autocuidado/estetica,False,8264151.0,-1
ETp-Qnm9g2w,CUIDAMOS DE UM BEBÊ POR 24h E O PIOR ACONTECEU,autocuidado/estetica,False,4875319.0,8
M1wBT2nO1AE,CUIDAMOS DE BEBÊS REBORN POR 24 HORAS *Dos Rosa,autocuidado/estetica,False,4843866.0,-1
JJeA1sVpP-w,MULHER QUE SABE SE CUIDAR EM CASA 🧖🏽‍♀️🎀💅🏼| #unha #nail#hair #cuidadoscomcabelo #rotinacapilar,autocuidado/estetica,False,6279927.0,1
Et3dqzuIy58,limpando 45 bonecas de vez 😳🧼 #bonecas,autocuidado/estetica,False,2225334.0,8
DoiOeqLcakU,Atitudes dos Homens que REALMENTE ENCANTAM as Mulheres | Segredos Revelados com Dra. Anahy D'Amico,autocuidado/estetica,False,1768402.0,-1
klMnHfy_l7M,Aprenda a Cuidar de Você (SE AME) - Inspirado Aline Barros - Musica Gospel - Louvor Gospel,autocuidado/estetica,False,1068654.0,-1
BL8Zufiq6JI,O QUE VOCÊ DEVE FAZER APÓS UMA CIRURGIA? CUIDADOS EM CASA PARA SE RECUPERAR MELHOR,autocuidado/estetica,False,670309.0,-1
kqUInCK_TJM,VOCÊ CUIDA DE TODOS… MAS QUEM CUIDA DE VOCÊ? com Dra Anahy,autocuidado/estetica,False,587017.0,-1
38PY0GfCUwk,"Humilhada Pelo Marido E Forçada A Cuidar De Um Homem Deficiente, A Verdade O Fez Se Arrepender",autocuidado/estetica,False,358246.0,0
2USrr6M5Z7c,Quando a mulher cuida da casa e esquece de se cuidar #comedia #humor #viral #fy #shorts,autocuidado/estetica,False,325564.0,0
wDe39_Ss2cg,Homem que se cuida é respeitado. Ponto final.,autocuidado/estetica,False,522706.0,2
lh4Q9HtwyAQ,Cuidado mulher se veste de homem pra vigiar marido 😱#shorts,autocuidado/estetica,False,286888.0,0
GrLxAMUX0Rc,Não tenha vergonha de se cuidar | Saúde do Homem,autocuidado/estetica,False,108147.0,2
5XDyyB2m6II,"Homem se cuida, SIM!",autocuidado/estetica,False,78078.0,4
zFLhe7FEc-Q,Homem aprenda a cuidar da sua esposa. #vidaconjugal,autocuidado/estetica,False,122907.0,2
nuDEs1EvEUI,Homem não se cuida? Quebrando tabus sobre a saúde masculina BIOLAB CAST #9,autocuidado/estetica,False,69917.0,2
bJeMkuAicQk,Cuida do seu homem se não vou roubar!,autocuidado/estetica,False,98898.0,2
8yW9lGrWqfY,Cuidado se ele é muito gentil! #mulher #namoro #homem #relacionamento #amor #casal #casamento #euevc,autocuidado/estetica,False,109758.0,0
8raSxMEiSPQ,"CUIDAR DA APARÊNCIA, te faz menos homem? (POLÊMICA) ⛔",autocuidado/estetica,False,58920.0,2
qkL3G178v8U,(Cuidado) Isso Faz Um Homem Se APAIXONAR Rápido,autocuidado/estetica,False,56699.0,0
pY1lffnRnQU,O GUIA COMPLETO para o HOMEM SE CUIDAR no dia a dia (Tudo sobre Cuidados Pessoais Masculinos),autocuidado/estetica,False,54687.0,-1
6CL3VS5GAe4,O HOMEM QUE SE CUIDA É O QUE ? 🤣#shorts #viral #foryou #explorar #shortsfeed #viralshorts,autocuidado/estetica,False,77454.0,-1
Gq7bG3vJ-ac,Homem também pode se cuidar. 👍,autocuidado/estetica,False,47191.0,-1
JLVWKjjZZLI,UM HOMEM SOZINHO TEM QUE SABER SE CUIDAR - LOFI MEME,autocuidado/estetica,False,41806.0,2
2BDbvcA1BBs,quando o homem nao deixa a mulher se cuidar nem dentro de casa #viralvideos #foryou #fyp,autocuidado/estetica,False,59365.0,0
QSuiIgmqB10,Homem também se cuida campanha novembro azul,autocuidado/estetica,False,25627.0,-1
DItQFEv82Cw,"Cuida do seu homem, se não vou roubar! 🫣",autocuidado/estetica,False,35843.0,2
zSg4A1ZpuHo,MULHER NÃO CUIDA DO HOMEM SE ELE FICA DOENTE 😢💔,autocuidado/estetica,False,45349.0,0
uey3rWqJvNI,Cuida que homem se casado quando vai pro serviço não pode esquecer #humor #funnyvideo,autocuidado/estetica,False,45704.0,-1
lusCcYoFJoA,Vocês gostam de Homem que se cuida? 🤔 #viral #shorts #humor #fyp #skincare #beleza,autocuidado/estetica,False,32553.0,-1
BhMw04-h_zg,"Cheiro do forró - Rapariga eu sou - ""Cuida do seu homem se não vou roubar"" (letra/legendado)",autocuidado/estetica,False,20536.0,-1
Sh3ZCM0sytg,O HOMEM QUE SE CUIDA ATRAI MULHER AUTOMATICAMENTE | BRUNO GIGLIO no REDCAST,autocuidado/estetica,False,15620.0,-1
